field,raw_value,canonical_value
AIRPORT,DRAUGHON-MILLER CENTRAL TEXAS REGIONAL ARPT,DRAUGHON-MILLER CENTRAL TEXAS REGIONAL ARPT
AIRPORT,CLAYTON MUNI AIRPORT,CLAYTON MUNI AIRPORT
AIRPORT,HOLDENVILLE MUNI ARPT,HOLDENVILLE MUNI ARPT
AIRPORT,CASCADE ARPT,CASCADE ARPT
AIRPORT,PARK RAPIDS MUNICIPAL ARPT-KONSHOK FIELD,PARK RAPIDS MUNICIPAL ARPT-KONSHOK FIELD
AIRPORT,PORTLAND MUNICIPAL ARPT,PORTLAND MUNICIPAL ARPT
AIRPORT,GEAUGA COUNTY ARPT,GEAUGA COUNTY ARPT
AIRPORT,ATMAUTLUAK ARPT,ATMAUTLUAK ARPT
AIRPORT,GALESBURG MUNICIPAL AIRPORT,GALESBURG MUNICIPAL AIRPORT
AIRPORT,ROLLA NATIONAL ARPT,ROLLA NATIONAL ARPT
AIRPORT,LUCAS FIELD AIRPORT,LUCAS FIELD AIRPORT
AIRPORT,ROSEBURG REGIONAL ARPT,ROSEBURG REGIONAL ARPT
AIRPORT,GEORGE T LEWIS ARPT,GEORGE T LEWIS ARPT
AIRPORT,DANIELSON ARPT,DANIELSON ARPT
AIRPORT,COLLIDGE MUNICIPAL ARPT,COLLIDGE MUNICIPAL ARPT
AIRPORT,UNIVERSITY OF TEXAS MEDICAL BRANCH EMERGENCY ROOM HELIPORT,UNIVERSITY OF TEXAS MEDICAL BRANCH EMERGENCY ROOM HELIPORT
AIRPORT,RUSSELL -LOGAN COUNTY ARPT,RUSSELL -LOGAN COUNTY ARPT
AIRPORT,WALTER J KOLADZA AIRPORT,WALTER J KOLADZA AIRPORT
AIRPORT,ZACATECAS INTL ARPT,ZACATECAS INTL ARPT
AIRPORT,TRACY MUNICIPAL AIRPORT,TRACY MUNICIPAL AIRPORT
AIRPORT,MADISON MUNICIPAL ARPT,MADISON MUNICIPAL ARPT
AIRPORT,SAINT LOUIS CHILDREN'S HOSPITAL HELIPORT,SAINT LOUIS CHILDREN'S HOSPITAL HELIPORT
AIRPORT,VOLK FIELD ARPT,VOLK FIELD ARPT
AIRPORT,NEHALEM BAY STATE ARPT,NEHALEM BAY STATE ARPT
AIRPORT,PENNRIDGE ARPT,PENNRIDGE ARPT
AIRPORT,PELLA MUNICIPAL ARPT,PELLA MUNICIPAL ARPT
AIRPORT,COMANCHE COUNTY-CITY ARPT,COMANCHE COUNTY-CITY ARPT
AIRPORT,VACLAV HAVEL ARPT PRAGUE,VACLAV HAVEL ARPT PRAGUE
AIRPORT,PROSSER ARPT,PROSSER ARPT
AIRPORT,LE ROY ARPT,LE ROY ARPT
AIRPORT,CHEBOYGAN COUNTY ARPT,CHEBOYGAN COUNTY ARPT
AIRPORT,ATHENS MUNICIPAL ARPT,ATHENS MUNICIPAL ARPT
AIRPORT,LEONARD M THOMPSON INTL ARPT,LEONARD M THOMPSON INTL ARPT
AIRPORT,SULPHUR SPRINGS MUNICIPAL ARPT,SULPHUR SPRINGS MUNICIPAL ARPT
AIRPORT,DURANT REGIONAL ARPT-EAKER FIELD,DURANT REGIONAL ARPT-EAKER FIELD
AIRPORT,NORTHEAST OHIO REGIONAL ARPT,NORTHEAST OHIO REGIONAL ARPT
AIRPORT,HOLLISTER MUNICIPAL ARPT,HOLLISTER MUNICIPAL ARPT
AIRPORT,CASA GRANDE MUNICIPAL ARPT,CASA GRANDE MUNICIPAL ARPT
AIRPORT,O. R. TAMBO INTL APRT,O. R. TAMBO INTL APRT
AIRPORT,WHARTON REGIONAL ARPT,WHARTON REGIONAL ARPT
AIRPORT,LAKE ELMO ARPT,LAKE ELMO ARPT
AIRPORT,BUTLER MUNCIPAL ARPT,BUTLER MUNCIPAL ARPT
AIRPORT,BRANSON WEST MUNICIPAL AIRPORT-EMERSON FIELD,BRANSON WEST MUNICIPAL AIRPORT-EMERSON FIELD
AIRPORT,BEAUFORT MARINE CORPS AIR STATION (MERRITT FIELD),BEAUFORT MARINE CORPS AIR STATION (MERRITT FIELD)
AIRPORT,INDIANA COUNTY ARPT,INDIANA COUNTY ARPT
AIRPORT,ROANOKE MUNICIPAL ARPT,ROANOKE MUNICIPAL ARPT
AIRPORT,MARSHFIELD MUNICIPAL ARPT,MARSHFIELD MUNICIPAL ARPT
AIRPORT,CHESAPEAKE REGIONAL AIRPORT,CHESAPEAKE REGIONAL AIRPORT
AIRPORT,LAS VEGAS MUNICIPAL AIRPORT,LAS VEGAS MUNICIPAL AIRPORT
AIRPORT,PRIEST RIVER MUNICIPAL AIRPORT,PRIEST RIVER MUNICIPAL AIRPORT
AIRPORT,AIRGLADES AIRPORT,AIRGLADES AIRPORT
AIRPORT,MUSIC CITY EXECUTIVE AIRPORT ,MUSIC CITY EXECUTIVE AIRPORT
AIRPORT,FREMONT MUNICIPAL AIRPORT,FREMONT MUNICIPAL AIRPORT
AIRPORT,BLAKELY ISLAND AIRPORT,BLAKELY ISLAND AIRPORT
AIRPORT,PLUM ISLAND AIRPORT,PLUM ISLAND AIRPORT
AIRPORT,MONTICELLO REGIONAL AIRPORT,MONTICELLO REGIONAL AIRPORT
AIRPORT,GREENVILLE MUNICIPAL AIRPORT,GREENVILLE MUNICIPAL AIRPORT
AIRPORT,WETASKIWIN,WETASKIWIN
AIRPORT,MARION MUNICIPAL AIRPORT,MARION MUNICIPAL AIRPORT
AIRPORT,BALD MOUNTAIN AIRPORT,BALD MOUNTAIN AIRPORT
AIRPORT,INTERMOUNTAIN MEDICAL CENTER HELIPORT,INTERMOUNTAIN MEDICAL CENTER HELIPORT
AIRPORT,COULTER FIELD ARPT,COULTER FIELD ARPT
AIRPORT,TRINITY CENTER ARPT,TRINITY CENTER ARPT
AIRPORT,BROOKS FIELD ARPT (MI),BROOKS FIELD ARPT (MI)
AIRPORT,CRANDON/STEVE CONWAY MUNI ARPT,CRANDON/STEVE CONWAY MUNI ARPT
AIRPORT,GRAHAM MUNICIPAL ARPT,GRAHAM MUNICIPAL ARPT
AIRPORT,SHELBY-CLEVELAND COUNTY REGIONAL AIRPORT,SHELBY-CLEVELAND COUNTY REGIONAL AIRPORT
AIRPORT,RALPH M HALL/ROCKWALL MUNICIPAL AIRPORT,RALPH M HALL/ROCKWALL MUNICIPAL AIRPORT
AIRPORT,SANTA PAULA AIRPORT,SANTA PAULA AIRPORT
AIRPORT,TAOS REGIONAL AIRPORT,TAOS REGIONAL AIRPORT
AIRPORT,JAARS-TOWNSEND AIRPORT,JAARS-TOWNSEND AIRPORT
AIRPORT,SECHELT-GIBSONS,SECHELT-GIBSONS
AIRPORT,MELBOURNE MUNICIPAL APRT - JOHN E MILLER FIELD,MELBOURNE MUNICIPAL APRT - JOHN E MILLER FIELD
AIRPORT,RIDGELAND-CLAUDE DEAN AIRPORT,RIDGELAND-CLAUDE DEAN AIRPORT
AIRPORT,GENERAL DEWITT SPAIN AIRPORT,GENERAL DEWITT SPAIN AIRPORT
AIRPORT,GASTONIA MUNICIPAL AIRPORT,GASTONIA MUNICIPAL AIRPORT
AIRPORT,ARKANSAS INTERNATIONAL ARPT,ARKANSAS INTERNATIONAL ARPT
AIRPORT,FRANKLIN FIELD ARPT,FRANKLIN FIELD ARPT
AIRPORT,HUANGSHAN TUNXI INTL,HUANGSHAN TUNXI INTL
AIRPORT,WESTERN REGIONAL AIRPORT,WESTERN REGIONAL AIRPORT
AIRPORT,CLARION COUNTY AIRPORT,CLARION COUNTY AIRPORT
AIRPORT,WILLISTON BASIN INTL AIRPORT,WILLISTON BASIN INTL AIRPORT
AIRPORT,GIBSON COUNTY AIRPORT,GIBSON COUNTY AIRPORT
AIRPORT,BUTLER COUNTY ARPT/K W SCHOLTER FIELD,BUTLER COUNTY ARPT/K W SCHOLTER FIELD
AIRPORT,ENTERPRISE MUNCIPAL ARPT,ENTERPRISE MUNCIPAL ARPT
AIRPORT,LEE COUNTY AIRPORT-BUTTERS FIELD,LEE COUNTY AIRPORT-BUTTERS FIELD
AIRPORT,CLARENCE E PAGE MUNICIPAL AIRPORT,CLARENCE E PAGE MUNICIPAL AIRPORT
AIRPORT,SCHOOLCRAFT COUNTY AIRPORT,SCHOOLCRAFT COUNTY AIRPORT
AIRPORT,TILLAMOOK AIRPORT,TILLAMOOK AIRPORT
AIRPORT,HELO KEARNY HELIPORT,HELO KEARNY HELIPORT
AIRPORT,MANDA AIRSTRIP,MANDA AIRSTRIP
AIRPORT,BUFFALO-LANCASTER REGIONAL AIRPORT,BUFFALO-LANCASTER REGIONAL AIRPORT
AIRPORT,PANOLA COUNTY AIRPORT-SHARPE FIELD,PANOLA COUNTY AIRPORT-SHARPE FIELD
AIRPORT,BARROW COUNTY ARPT,BARROW COUNTY ARPT
AIRPORT,THOMSON-MCDUFFIE COUNTY ARPT,THOMSON-MCDUFFIE COUNTY ARPT
AIRPORT,MACON COUNTY AIRPORT,MACON COUNTY AIRPORT
AIRPORT,QUAKERTOWN AIRPORT,QUAKERTOWN AIRPORT
AIRPORT,JACKSONVILLE MUNICIPAL ARPT,JACKSONVILLE MUNICIPAL ARPT
AIRPORT,JULIAN CARROLL ARPT,JULIAN CARROLL ARPT
AIRPORT,SOUTH FOX ISLAND ARPT,SOUTH FOX ISLAND ARPT
AIRPORT,GRENADA MUNICIPAL ARPT,GRENADA MUNICIPAL ARPT
AIRPORT,PECIS MUNICIPAL ARPT,PECIS MUNICIPAL ARPT
AIRPORT,LANCASTER COUNTY-MC WHIRTER FLD ARPT,LANCASTER COUNTY-MC WHIRTER FLD ARPT
AIRPORT,SHARPE FARMS ARPT,SHARPE FARMS ARPT
AIRPORT,COLSTRIP ARPT,COLSTRIP ARPT
AIRPORT,BRISBANE INTL ARPT,BRISBANE INTL ARPT
AIRPORT,INDEPENDENCE STATE ARPT,INDEPENDENCE STATE ARPT
AIRPORT,SANTA MARIA ARPT,SANTA MARIA ARPT
AIRPORT,TAMPA NORTH AERO PARK,TAMPA NORTH AERO PARK
AIRPORT,UMASS MEMORIAL MEDICAL CENTER-UNIVERSITY CAMPUS HELIPORT,UMASS MEMORIAL MEDICAL CENTER-UNIVERSITY CAMPUS HELIPORT
AIRPORT,YAP INTERNATIONAL AIRPORT,YAP INTERNATIONAL AIRPORT
AIRPORT,BROWN COUNTY AIRPORT,BROWN COUNTY AIRPORT
AIRPORT,ROCHE HARBOR ARPT,ROCHE HARBOR ARPT
AIRPORT,ESTHERVILLE MUNICIPAL ARPT,ESTHERVILLE MUNICIPAL ARPT
AIRPORT,IONIA COUNTY,IONIA COUNTY
AIRPORT,TOMAHAWK REGIONAL ARPT,TOMAHAWK REGIONAL ARPT
AIRPORT,SANDSTONE MUNICIPAL ARPT,SANDSTONE MUNICIPAL ARPT
AIRPORT,BISHOP ARPT,BISHOP ARPT
AIRPORT,REDLANDS MUNICIPAL ARPT,REDLANDS MUNICIPAL ARPT
AIRPORT,SUTTER COUNTY AIRPORT,SUTTER COUNTY AIRPORT
AIRPORT,PERRY-HOUSTON COUNTY AIRPORT,PERRY-HOUSTON COUNTY AIRPORT
AIRPORT,LINCOLNTON-LINCOLN COUNTY REGIONAL AIRPORT,LINCOLNTON-LINCOLN COUNTY REGIONAL AIRPORT
AIRPORT,EL MIRAGE FIELD ADELANTO AIRPORT,EL MIRAGE FIELD ADELANTO AIRPORT
AIRPORT,EARLY COUNTY ARPT,EARLY COUNTY ARPT
AIRPORT,LONESOME PINE AIRPORT,LONESOME PINE AIRPORT
AIRPORT,HENDERSON-OXFORD AIRPORT,HENDERSON-OXFORD AIRPORT
AIRPORT,LINATE AIRPORT,LINATE AIRPORT
AIRPORT,BURNS MUNICIPAL AIRPORT,BURNS MUNICIPAL AIRPORT
AIRPORT,DEFIANCE MEMORIAL AIRPORT,DEFIANCE MEMORIAL AIRPORT
AIRPORT,NAMPA MUNCIPAL AIRPORT,NAMPA MUNCIPAL AIRPORT
AIRPORT,PORT HEIDEN AIRPORT,PORT HEIDEN AIRPORT
AIRPORT,COTTAGE GROVE STATE ARPT,COTTAGE GROVE STATE ARPT
AIRPORT,WISSOTA ARPT,WISSOTA ARPT
AIRPORT,SEWARD ARPT,SEWARD ARPT
AIRPORT,HUNTSVILLE-MADISON,HUNTSVILLE-MADISON
AIRPORT,ELLINGTON AIRPORT,ELLINGTON AIRPORT
AIRPORT,FT WALTON BEACH ARPT,FT WALTON BEACH ARPT
AIRPORT,NUIQSUT ARPT,NUIQSUT ARPT
AIRPORT,CONGO TOWN ,CONGO TOWN
AIRPORT,TUZLA AIR BASE,TUZLA AIR BASE
AIRPORT,SAN CLEMENTE ISLAND NALF,SAN CLEMENTE ISLAND NALF
AIRPORT,WALLBLAKE,WALLBLAKE
AIRPORT,DYERSBURG REGIONAL ARPT,DYERSBURG REGIONAL ARPT
AIRPORT,MANDAN MUNICIPAL,MANDAN MUNICIPAL
AIRPORT,CEDAR MILLS,CEDAR MILLS
AIRPORT,PRICE COUNTY ARPT,PRICE COUNTY ARPT
AIRPORT,JERSEY ARPT,JERSEY ARPT
AIRPORT,FIELD OF DREAMS ARPT,FIELD OF DREAMS ARPT
AIRPORT,XOXOCOTLÁN INTL,XOXOCOTLÁN INTL
AIRPORT,HILLTOP LAKES AIRPORT,HILLTOP LAKES AIRPORT
AIRPORT,DRIFTWOOD RANCH AIRPORT,DRIFTWOOD RANCH AIRPORT
AIRPORT,MARV SKIE-LINCOLN COUNTY,MARV SKIE-LINCOLN COUNTY
AIRPORT,NORTHEASTERN REGIONAL,NORTHEASTERN REGIONAL
AIRPORT,HANCOCK COUNTY AIRPORT-RON LEWIS FIELD,HANCOCK COUNTY AIRPORT-RON LEWIS FIELD
AIRPORT,EL COYOTE RANCH AIRPORT,EL COYOTE RANCH AIRPORT
AIRPORT,EXUMA INTERNATIONAL ARPT,EXUMA INTERNATIONAL ARPT
AIRPORT,GROVE MUNICIPAL AIRPORT,GROVE MUNICIPAL AIRPORT
AIRPORT,LAPD HOOPER HELIPORT,LAPD HOOPER HELIPORT
AIRPORT,NEW ULM MUNICIPAL AIRPORT,NEW ULM MUNICIPAL AIRPORT
AIRPORT,KENDALLVILLE MUNICIPAL ARPT,KENDALLVILLE MUNICIPAL ARPT
AIRPORT,BROOKERIDGE AIR PARK,BROOKERIDGE AIR PARK
AIRPORT,MAVERICK COUNTY MEMORIAL INTERNATIONAL AIRPORT,MAVERICK COUNTY MEMORIAL INTERNATIONAL AIRPORT
AIRPORT,STAFFORD ARPT,STAFFORD ARPT
AIRPORT,LA PORTE MUNICIPAL AIRPORT,LA PORTE MUNICIPAL AIRPORT
AIRPORT,HARDING COUNTY ARPT,HARDING COUNTY ARPT
AIRPORT,KASIGLUK ARPT,KASIGLUK ARPT
AIRPORT,UPPER CUMBERLAND REGIONAL ARPT,UPPER CUMBERLAND REGIONAL ARPT
AIRPORT,AVIANO AIR BASE,AVIANO AIR BASE
AIRPORT,AEROPUERTO INTERNACIONAL DE PUEBLA,AEROPUERTO INTERNACIONAL DE PUEBLA
AIRPORT,WRIGHT-PATTERSON AIR FORCE BASE,WRIGHT-PATTERSON AIR FORCE BASE
AIRPORT,SELMA,SELMA
AIRPORT,ILIAMNA AIRPORT,ILIAMNA AIRPORT
AIRPORT,ARGYLE INTERNATIONAL AIRPORT,ARGYLE INTERNATIONAL AIRPORT
AIRPORT,BATESVILLE REGIONAL AIRPORT,BATESVILLE REGIONAL AIRPORT
AIRPORT,WALDEN-JACKSON COUNTY ARPT,WALDEN-JACKSON COUNTY ARPT
AIRPORT,WILBARGER COUNTY AIRPORT,WILBARGER COUNTY AIRPORT
AIRPORT,TOWER MUNICIPAL AIRPORT,TOWER MUNICIPAL AIRPORT
AIRPORT,EAST GEORGIA REGIONAL AIRPORT,EAST GEORGIA REGIONAL AIRPORT
AIRPORT,BAXLEY MUNCIPAL AIRPORT,BAXLEY MUNCIPAL AIRPORT
AIRPORT,PAULS VALLEY MUNICIPAL AIRPORT,PAULS VALLEY MUNICIPAL AIRPORT
AIRPORT,CALVADA MEADOWS ARPT,CALVADA MEADOWS ARPT
AIRPORT,WILKES-BARRE WYOMING VALLEY AIRPORT,WILKES-BARRE WYOMING VALLEY AIRPORT
AIRPORT,LOUISVILLE WINSTON COUNTY AIRPORT,LOUISVILLE WINSTON COUNTY AIRPORT
AIRPORT,WINNEMUCCA MUNICIPAL AIRPORT,WINNEMUCCA MUNICIPAL AIRPORT
AIRPORT,ARENS FIELD ARPT,ARENS FIELD ARPT
AIRPORT,SOUTH HAVEN AREA REGIONAL AIRPORT,SOUTH HAVEN AREA REGIONAL AIRPORT
AIRPORT,MARION COUNTY REGIONAL ARPT,MARION COUNTY REGIONAL ARPT
AIRPORT,BROKEN BOW MUNICIPAL/KEITH GLAZE FIELD,BROKEN BOW MUNICIPAL/KEITH GLAZE FIELD
AIRPORT,OAKHILL AIRPARK,OAKHILL AIRPARK
AIRPORT,BROOKHAVEN AIRPORT,BROOKHAVEN AIRPORT
AIRPORT,HARRISBURG-RALEIGH AIRPORT,HARRISBURG-RALEIGH AIRPORT
AIRPORT,OLD BRIDGE AIRPORT,OLD BRIDGE AIRPORT
AIRPORT,SUMMERVILLE AIRPORT,SUMMERVILLE AIRPORT
AIRPORT,SPRINGFIELD ROBERTSON COUNTY AIRPORT,SPRINGFIELD ROBERTSON COUNTY AIRPORT
AIRPORT,PIERSON MUNICIPAL AIRPORT,PIERSON MUNICIPAL AIRPORT
AIRPORT,BELL HELICOPTER HURST HELIPORT,BELL HELICOPTER HURST HELIPORT
AIRPORT,CLEVELAND MUNICIPAL AIRPORT,CLEVELAND MUNICIPAL AIRPORT
AIRPORT,VACA MOO AIRPORT,VACA MOO AIRPORT
AIRPORT,RENO/STEAD ARPT,RENO/STEAD ARPT
AIRPORT,TWELVE OAKS AIRPORT,TWELVE OAKS AIRPORT
AIRPORT,CORAL CREEK ARPT,CORAL CREEK ARPT
AIRPORT,CENTRAL BAPTIST HOSPITAL HELIPORT,CENTRAL BAPTIST HOSPITAL HELIPORT
AIRPORT,SIOUX COUNTY REGIONAL AIRPORT,SIOUX COUNTY REGIONAL AIRPORT
AIRPORT,PAOLI MUNICIPAL AIRPORT,PAOLI MUNICIPAL AIRPORT
AIRPORT,MANUEL CRESCENCIO REJÓN INTL,MANUEL CRESCENCIO REJÓN INTL
AIRPORT,EAST TROY MUNICIPAL ARPT,EAST TROY MUNICIPAL ARPT
AIRPORT,IRON COUNTY AIRPORT,IRON COUNTY AIRPORT
AIRPORT,ABBEVILLE CHRIS CRUSTA MEMORIAL APRT,ABBEVILLE CHRIS CRUSTA MEMORIAL APRT
AIRPORT,DIOMEDE HELIPORT,DIOMEDE HELIPORT
AIRPORT,WOODCREST FARMS AIRSTRIP,WOODCREST FARMS AIRSTRIP
AIRPORT,FOSTORIA METROPOLITAN AIRPORT,FOSTORIA METROPOLITAN AIRPORT
AIRPORT,KADENA AIRPORT,KADENA AIRPORT
AIRPORT,"UNION COUNTY AIRPORT, TROY SHELTON FIELD","UNION COUNTY AIRPORT, TROY SHELTON FIELD"
AIRPORT,BRANCH COUNTY MEMORIAL AIRPORT,BRANCH COUNTY MEMORIAL AIRPORT
AIRPORT,ENNIS-BIG SKY AIRPORT,ENNIS-BIG SKY AIRPORT
AIRPORT,HUTCHINSON COUNTY AIRPORT,HUTCHINSON COUNTY AIRPORT
AIRPORT,DJIBOUTI-AMBOULI INTL ARPT,DJIBOUTI-AMBOULI INTL ARPT
AIRPORT,SUWANNEE COUNTY AIRPORT,SUWANNEE COUNTY AIRPORT
AIRPORT,SEQUIM VALLEY ARPT,SEQUIM VALLEY ARPT
AIRPORT,CAMDEN COUNTY AIRPORT,CAMDEN COUNTY AIRPORT
AIRPORT,WILLIAMSBURG RGNL ARPT,WILLIAMSBURG RGNL ARPT
AIRPORT,MOUNT PLEASANT REGIONAL AIRPORT,MOUNT PLEASANT REGIONAL AIRPORT
AIRPORT,MADILL MUNICIPAL AIRPORT,MADILL MUNICIPAL AIRPORT
AIRPORT,BIBB COUNTY AIRPORT,BIBB COUNTY AIRPORT
AIRPORT,HALL-MILLER MUNICIPAL AIRPORT,HALL-MILLER MUNICIPAL AIRPORT
AIRPORT,MOUNT PLEASANT MUNICIPAL ARPT,MOUNT PLEASANT MUNICIPAL ARPT
AIRPORT,SOUTH ARKANSAS REGIONAL,SOUTH ARKANSAS REGIONAL
AIRPORT,LONGVILLE MUNICIPAL ARPT,LONGVILLE MUNICIPAL ARPT
AIRPORT,TOULOUSE BLAGNAC AIRPORT,TOULOUSE BLAGNAC AIRPORT
AIRPORT,EDGAR COUNTY AIRPORT,EDGAR COUNTY AIRPORT
AIRPORT,EAGLE LAKE AIRPORT,EAGLE LAKE AIRPORT
AIRPORT,JEROME COUNTY AIRPORT,JEROME COUNTY AIRPORT
AIRPORT,GREATER MORRIS COUNTY AIRPORT,GREATER MORRIS COUNTY AIRPORT
AIRPORT,BELL SOUTH AIRFIELD HELIPORT,BELL SOUTH AIRFIELD HELIPORT
AIRPORT,TOCCOA RG LETOURNEAU FIELD ARPT,TOCCOA RG LETOURNEAU FIELD ARPT
AIRPORT,COLORADO AIR AND SPACE PORT AIRPORT,COLORADO AIR AND SPACE PORT AIRPORT
AIRPORT,OSLO GARDERMOEN AIRPORT,OSLO GARDERMOEN AIRPORT
AIRPORT,NEW GARDEN,NEW GARDEN
AIRPORT,GRIMES FIELD AIRPORT,GRIMES FIELD AIRPORT
AIRPORT,PITTSFIELD PENSTONE MUNICIPAL ARPT,PITTSFIELD PENSTONE MUNICIPAL ARPT
AIRPORT,MORAN FIELD ARPT,MORAN FIELD ARPT
AIRPORT,ROLLA MUNICIPAL ARPT,ROLLA MUNICIPAL ARPT
AIRPORT,SOUTH TEXAS REGIONAL ARPT AT HONDO,SOUTH TEXAS REGIONAL ARPT AT HONDO
AIRPORT,FORT CLARK SPRINGS ARPT,FORT CLARK SPRINGS ARPT
AIRPORT,GILA BEND MUNICIPAL,GILA BEND MUNICIPAL
AIRPORT,MADISON MUNICIPAL AIRPORT,MADISON MUNICIPAL AIRPORT
AIRPORT,NORTH WEALD AIRFIELD,NORTH WEALD AIRFIELD
AIRPORT,BAXTER COUNTY AIRPORT,BAXTER COUNTY AIRPORT
AIRPORT,HABERSHAM COUNTY AIRPORT,HABERSHAM COUNTY AIRPORT
AIRPORT,WEATHERFORD STAFFORD AIRPORT,WEATHERFORD STAFFORD AIRPORT
AIRPORT,EUREKA MUNICIPAL AIRPORT,EUREKA MUNICIPAL AIRPORT
AIRPORT,MASSEY RANCH AIRPARK,MASSEY RANCH AIRPARK
AIRPORT,CHEDDI JAGAN INTl ARPT,CHEDDI JAGAN INTl ARPT
AIRPORT,GRAVETTE FIELD ARPT,GRAVETTE FIELD ARPT
AIRPORT,RIVERTON HOSPITAL HELIPORT,RIVERTON HOSPITAL HELIPORT
AIRPORT,GOLD BEACH MUNICIPAL AIRPORT,GOLD BEACH MUNICIPAL AIRPORT
AIRPORT,ENID WOODRING REGIONAL ARPT,ENID WOODRING REGIONAL ARPT
AIRPORT,CENTER MUNICIPAL AIRPORT,CENTER MUNICIPAL AIRPORT
AIRPORT,OZARK-BLACKWELL FIELD ARPT,OZARK-BLACKWELL FIELD ARPT
AIRPORT,KIMBALL MUNICIPAL AIRPORT/ROBERT E ARRAJ FIELD,KIMBALL MUNICIPAL AIRPORT/ROBERT E ARRAJ FIELD
AIRPORT,APALACHICOLA REGIONAL ARPT,APALACHICOLA REGIONAL ARPT
AIRPORT,BENSON MUNCIPAL AIRPORT,BENSON MUNCIPAL AIRPORT
AIRPORT,ST MARYS MUNICIPAL AIRPORT,ST MARYS MUNICIPAL AIRPORT
AIRPORT,AK-CHIN REGIONAL AIRPORT,AK-CHIN REGIONAL AIRPORT
AIRPORT,KESTREL AIRPARK,KESTREL AIRPARK
AIRPORT,MAYVILLE MUNCIPAL AIRPORT,MAYVILLE MUNCIPAL AIRPORT
AIRPORT,FOREST LAKE AIRPORT,FOREST LAKE AIRPORT
AIRPORT,KUWAIT INTL AIRPORT,KUWAIT INTL AIRPORT
AIRPORT,SCOTTSBORO MUNICIPAL AIRPORT-WORD FIELD,SCOTTSBORO MUNICIPAL AIRPORT-WORD FIELD
AIRPORT,MUHLENBERG COUNTY ARPT,MUHLENBERG COUNTY ARPT
AIRPORT,SUSANVILLE MUNICIPAL ARPT,SUSANVILLE MUNICIPAL ARPT
AIRPORT,FALWELL ARPT,FALWELL ARPT
AIRPORT,INDUCTOTHERM ARPT,INDUCTOTHERM ARPT
AIRPORT,PRESTON ARPT,PRESTON ARPT
AIRPORT,NURNBERG,NURNBERG
AIRPORT,ODELL-WILLIAMSON MUNICIPAL ARPT,ODELL-WILLIAMSON MUNICIPAL ARPT
AIRPORT,DEERFIELD RESORT AIRPORT,DEERFIELD RESORT AIRPORT
AIRPORT,MUSTANG BEACH AIRPORT,MUSTANG BEACH AIRPORT
AIRPORT,CARROLL COUNTY AIRPORT,CARROLL COUNTY AIRPORT
AIRPORT,BIGGS ARMY AIRFIELD (FORT BLISS),BIGGS ARMY AIRFIELD (FORT BLISS)
AIRPORT,MORELIA INTL ARPT,MORELIA INTL ARPT
AIRPORT,JESUP-WAYNE COUNTY AIRPORT,JESUP-WAYNE COUNTY AIRPORT
AIRPORT,BAY CITY REGIONAL AIRPORT,BAY CITY REGIONAL AIRPORT
AIRPORT,SALEM MEMORIAL AIRPORT,SALEM MEMORIAL AIRPORT
AIRPORT,NIGHTMUTE AIRPORT,NIGHTMUTE AIRPORT
AIRPORT,MYKONOS-MANTO MAVROGENOUS INTL,MYKONOS-MANTO MAVROGENOUS INTL
AIRPORT,SHELBYVILLE MUNICIPAL AIRPORT,SHELBYVILLE MUNICIPAL AIRPORT
AIRPORT,HUNTER ARMY AIRFIELD,HUNTER ARMY AIRFIELD
AIRPORT,CAPE CANAVERAL SPACE FORCE STATION SKID STRIP AIRPORT,CAPE CANAVERAL SPACE FORCE STATION SKID STRIP AIRPORT
AIRPORT,WOODWORTH AIRPORT,WOODWORTH AIRPORT
AIRPORT,COLUSA COUNTY ARPT,COLUSA COUNTY ARPT
AIRPORT,TAYLOR MUNICIPAL AIRPORT,TAYLOR MUNICIPAL AIRPORT
AIRPORT,COMAYAGUA INTL,COMAYAGUA INTL
AIRPORT,COLLEGEDALE MINICIPAL AIRPORT,COLLEGEDALE MINICIPAL AIRPORT
AIRPORT,ECU HEALTH MEDICAL CENTER HELIPORT,ECU HEALTH MEDICAL CENTER HELIPORT
AIRPORT,SANDERSON FIELD AIRPORT,SANDERSON FIELD AIRPORT
AIRPORT,BAHIAS DE HUATULCO INTL ARPT,BAHIAS DE HUATULCO INTL ARPT
AIRPORT,HURLBURT FIELD ARPT,HURLBURT FIELD ARPT
AIRPORT,GRANT COUNTY AIRPORT,GRANT COUNTY AIRPORT
AIRPORT,CURTIS FIELD AIRPORT,CURTIS FIELD AIRPORT
AIRPORT,HILL AIR FORCE BASE,HILL AIR FORCE BASE
AIRPORT,JEKYLL ISLAND ARPT,JEKYLL ISLAND ARPT
AIRPORT,TEHACHAPI MUNICIPAL ARPT,TEHACHAPI MUNICIPAL ARPT
AIRPORT,BUCKINGHAM FIELD ARPT,BUCKINGHAM FIELD ARPT
AIRPORT,MILLER AIR PARK ARPT,MILLER AIR PARK ARPT
AIRPORT,RUCKEL AIRPORT,RUCKEL AIRPORT
AIRPORT,BLUE RIDGE ARPT,BLUE RIDGE ARPT
AIRPORT,HICKS AIRFIELD,HICKS AIRFIELD
AIRPORT,LAMPSON FIELD ARPT,LAMPSON FIELD ARPT
AIRPORT,PECAN PLANTATION ARPT,PECAN PLANTATION ARPT
AIRPORT,VINTON VETERANS MEMORIAL AIRPARK,VINTON VETERANS MEMORIAL AIRPARK
