AIRPORT_ID,AIRPORT,Reported_Strikes,Damage_Records,No_Damage_Records,Damage_Rate_Pct,Damage_Rate_CI95_Lower,Damage_Rate_CI95_Upper
KCRZ,CORNING MUNICIPAL ARPT (IA),1,1,0,100.0,20.654329147389294,100.0
KCTB,CUT BANK MUNICIPAL ARPT,1,1,0,100.0,20.654329147389294,100.0
KCVH,HOLLISTER MUNICIPAL ARPT,1,0,1,0.0,0.0,79.34567085261071
LEZG,ZARAGOZA,1,0,1,0.0,0.0,79.34567085261071
LFBO,TOULOUSE BLAGNAC AIRPORT,1,0,1,0.0,0.0,79.34567085261071
LGKM,KAVALA,1,0,1,0.0,0.0,79.34567085261071
LGMK,MYKONOS-MANTO MAVROGENOUS INTL,1,0,1,0.0,0.0,79.34567085261071
LGTS,MAKEDONIA,1,0,1,0.0,0.0,79.34567085261071
LIML,LINATE AIRPORT,1,0,1,0.0,0.0,79.34567085261071
LIPA,AVIANO AIR BASE,1,0,1,0.0,0.0,79.34567085261071
LIRP,GALILEO GALILEI ARPT,1,0,1,0.0,0.0,79.34567085261071
L38,LOUISIANA REGIONAL ARPT,1,1,0,100.0,20.654329147389294,100.0
L52,OCEANO COUNTY ARPT,1,0,1,0.0,0.0,79.34567085261071
L66,POLLOCK MUNICIPAL,1,1,0,100.0,20.654329147389294,100.0
L83,THIBODAUX MUNICIPAL ARPT,1,1,0,100.0,20.654329147389294,100.0
LA28,LA STATE POLICE HELIPORT,1,0,1,0.0,0.0,79.34567085261071
LA66,ARCO MORGAN CITY HELIPORT,1,0,1,0.0,0.0,79.34567085261071
LBBG,BURGAS ARPT,1,0,1,0.0,0.0,79.34567085261071
LEMG,MALAGA ARPT,1,0,1,0.0,0.0,79.34567085261071
4M1,CARROLL COUNTY ARPT,1,1,0,100.0,20.654329147389294,100.0
4M3,CARLISLE MUNICIPAL,1,1,0,100.0,20.654329147389294,100.0
4M7,RUSSELL -LOGAN COUNTY ARPT,1,0,1,0.0,0.0,79.34567085261071
4M9,CORNING MUNICIPAL ARPT (AR),1,1,0,100.0,20.654329147389294,100.0
4O4,MC CURTAIN COUNTY REGNL ARPT,1,1,0,100.0,20.654329147389294,100.0
4R5,MAJOR GILBERT FIELD ARPT,1,1,0,100.0,20.654329147389294,100.0
4R9,DAUPHIN ISLAND ARPT,1,0,1,0.0,0.0,79.34567085261071
4TN4,COTTON FIELD ARPT,1,1,0,100.0,20.654329147389294,100.0
M37,RULEVILLE-DREW ARPT,1,0,1,0.0,0.0,79.34567085261071
M46,COLSTRIP ARPT,1,0,1,0.0,0.0,79.34567085261071
M48,HOUSTON MEMORIAL ARPT,1,0,1,0.0,0.0,79.34567085261071
M59,RICHTON-PERRY COUNTY ARPT,1,0,1,0.0,0.0,79.34567085261071
M91,SPRINGFIELD ROBERTSON COUNTY AIRPORT,1,0,1,0.0,0.0,79.34567085261071
M95,RICHARD ARTHUR FIELD AIRPORT,1,0,1,0.0,0.0,79.34567085261071
MA39,BRIGHAM & WOMEN'S HOSPITAL HELIPORT,1,0,1,0.0,0.0,79.34567085261071
4LA6,LITTLE LAKE HELIPORT,1,1,0,100.0,20.654329147389294,100.0
LTBJ,ADNAN MENDERES,1,0,1,0.0,0.0,79.34567085261071
LTFM,ISTANBUL AIRPORT,1,0,1,0.0,0.0,79.34567085261071
M01,GENERAL DEWITT SPAIN AIRPORT,1,0,1,0.0,0.0,79.34567085261071
M02,DICKSON MUNICIPAL AIRPORT,1,0,1,0.0,0.0,79.34567085261071
M19,NEWPORT MUNICIPAL ARPT (AK),1,1,0,100.0,20.654329147389294,100.0
M20,GRAYSON COUNTY ARPT,1,0,1,0.0,0.0,79.34567085261071
M21,MUHLENBERG COUNTY ARPT,1,0,1,0.0,0.0,79.34567085261071
M22,BILL PUGH FIELD ARPT,1,1,0,100.0,20.654329147389294,100.0
KCMD,CULLMAN REGIONAL ARPT-FOLSOM FIELD,1,0,1,0.0,0.0,79.34567085261071
KCMR,H A CLARK MEMORIAL FIELD ARPT,1,0,1,0.0,0.0,79.34567085261071
LPAZ,SANTA MARIA ARPT,1,0,1,0.0,0.0,79.34567085261071
LPLA,LAJES AIRPORT,1,0,1,0.0,0.0,79.34567085261071
LPPR,FRANCISCO SÁ CARNEIRO AIRPORT,1,0,1,0.0,0.0,79.34567085261071
LQTZ,TUZLA AIR BASE,1,0,1,0.0,0.0,79.34567085261071
LRCK,CONSTANTA INTL ARPT,1,0,1,0.0,0.0,79.34567085261071
LROP,HENRI COANDA INTL ARPT,1,0,1,0.0,0.0,79.34567085261071
KLNR,TRI-COUNTY REGIONAL AIRPORT,1,0,1,0.0,0.0,79.34567085261071
KLQK,PICKENS COUNTY ARPT (SC),1,1,0,100.0,20.654329147389294,100.0
KLRJ,LE MARS MUNICIPAL AIRPORT,1,1,0,100.0,20.654329147389294,100.0
KLUA,LURAY CAVERNS AIRPORT,1,1,0,100.0,20.654329147389294,100.0
KLVM,MISSION FIELD ARPT,1,0,1,0.0,0.0,79.34567085261071
KLWD,LAMONI MUNICIPAL ARPT,1,1,0,100.0,20.654329147389294,100.0
KCYW,CLAY CENTER MUNICIPAL APRT,1,1,0,100.0,20.654329147389294,100.0
KDAG,BARSTOW-DAGGETT ARPT,1,0,1,0.0,0.0,79.34567085261071
MDJB,LA ISABELA  INTL ARPT,1,1,0,100.0,20.654329147389294,100.0
KDNS,DENISON MUNICIPAL ARPT,1,1,0,100.0,20.654329147389294,100.0
KDNV,VERMILION REGIONAL ARPT,1,0,1,0.0,0.0,79.34567085261071
KDRI,BEAUREGARD REGIONAL ARPT,1,1,0,100.0,20.654329147389294,100.0
KDTL,DETROIT LAKES ARPT - WETHING FLD,1,0,1,0.0,0.0,79.34567085261071
KDUC,HALLIBURTON FIELD ARPT,1,0,1,0.0,0.0,79.34567085261071
KDVN,DAVENPORT MUNICIPAL ARPT,1,1,0,100.0,20.654329147389294,100.0
KLNP,LONESOME PINE AIRPORT,1,1,0,100.0,20.654329147389294,100.0
53OI,METRO HEALTH MEDICAL CENTER HELIPORT,1,1,0,100.0,20.654329147389294,100.0
54J,DEFUNIAK SPRINGS ARPT,1,0,1,0.0,0.0,79.34567085261071
57B,ISLESBORO,1,1,0,100.0,20.654329147389294,100.0
57C,EAST TROY MUNICIPAL ARPT,1,1,0,100.0,20.654329147389294,100.0
57D,RAY COMMUNITY ARPT,1,1,0,100.0,20.654329147389294,100.0
57Y,SANDSTONE MUNICIPAL ARPT,1,1,0,100.0,20.654329147389294,100.0
MD24,HAYSFIELD ARPT,1,1,0,100.0,20.654329147389294,100.0
MD99,MORAN FIELD ARPT,1,1,0,100.0,20.654329147389294,100.0
4V0,RANGLEY ARPT,1,0,1,0.0,0.0,79.34567085261071
4WI0,WISSOTA ARPT,1,0,1,0.0,0.0,79.34567085261071
4WI9,CORNELL MUNICIPAL ARPT,1,1,0,100.0,20.654329147389294,100.0
50F,BOURLAND FIELD ARPT,1,1,0,100.0,20.654329147389294,100.0
50NR,VIDANT EDGECOMBE HOSPITAL HELIPORT,1,0,1,0.0,0.0,79.34567085261071
50VA,L G HOSPITAL HELIPORT,1,0,1,0.0,0.0,79.34567085261071
52A,MADISON MUNICIPAL AIRPORT,1,1,0,100.0,20.654329147389294,100.0
52J,LEE COUNTY AIRPORT-BUTTERS FIELD,1,0,1,0.0,0.0,79.34567085261071
4G1,GREENVILLE MUNICIPAL AIRPORT,1,1,0,100.0,20.654329147389294,100.0
4I9,MORROW COUNTY,1,1,0,100.0,20.654329147389294,100.0
4IA2,WALKER FIELD (IA),1,1,0,100.0,20.654329147389294,100.0
4KY7,MUELLER FARM ARPT,1,1,0,100.0,20.654329147389294,100.0
MMMM,MORELIA INTL ARPT,1,0,1,0.0,0.0,79.34567085261071
MMSM,FELIPE ÁNGELES INTERNATIONAL AIRPORT,1,0,1,0.0,0.0,79.34567085261071
MMTL,TULUM INTERNATIONAL AIRPORT,1,0,1,0.0,0.0,79.34567085261071
MMVR,GENERAL HERIBERTO JARA INTL ARPT,1,0,1,0.0,0.0,79.34567085261071
4A2,ATMAUTLUAK ARPT,1,0,1,0.0,0.0,79.34567085261071
4A6,SCOTTSBORO MUNICIPAL AIRPORT-WORD FIELD,1,0,1,0.0,0.0,79.34567085261071
4AC,CORONADO ARPT,1,1,0,100.0,20.654329147389294,100.0
4B6,TICONDEROGA MUNICIPAL AIRPORT,1,0,1,0.0,0.0,79.34567085261071
4CA0,LAPD HOOPER HELIPORT,1,0,1,0.0,0.0,79.34567085261071
4D1,THREE CASTLES ARPK,1,1,0,100.0,20.654329147389294,100.0
4F2,PANOLA COUNTY AIRPORT-SHARPE FIELD,1,1,0,100.0,20.654329147389294,100.0
4FL1,ESCAPE RANCH AIRPORT,1,0,1,0.0,0.0,79.34567085261071
42PN,ALLEGHENY GEN HOSP EMERG HELIPORT,1,1,0,100.0,20.654329147389294,100.0
44G,BETZ ARPT,1,1,0,100.0,20.654329147389294,100.0
44N,SKY ACRES AIRPORT,1,1,0,100.0,20.654329147389294,100.0
45FA,HENDRY MEDICAL HELIPORT,1,0,1,0.0,0.0,79.34567085261071
46MO,SONTIMER ARPT,1,1,0,100.0,20.654329147389294,100.0
48D,CLARE MUNICIPAL ARPT,1,1,0,100.0,20.654329147389294,100.0
48X,MANATEE AIRPORT,1,0,1,0.0,0.0,79.34567085261071
49B,STURGIS MUNICIPAL ARPT,1,1,0,100.0,20.654329147389294,100.0
KDAW,SKYHAVEN ARPT,1,0,1,0.0,0.0,79.34567085261071
KDCU,PRYOR FIELD REGIONAL ARPT,1,0,1,0.0,0.0,79.34567085261071
KDEW,DEER PARK ARPT,1,1,0,100.0,20.654329147389294,100.0
ME14,BALD MOUNTAIN AIRPORT,1,0,1,0.0,0.0,79.34567085261071
ME19,CLAYTON LAKE STRIP ARPT,1,1,0,100.0,20.654329147389294,100.0
ME79,TWO FALLS ARPT,1,1,0,100.0,20.654329147389294,100.0
MI32,UMMC HELIPORT,1,0,1,0.0,0.0,79.34567085261071
MMAN,DEL NORTE INTL ARPT,1,1,0,100.0,20.654329147389294,100.0
KLHQ,FAIRFIELD COUNTY ARPT,1,1,0,100.0,20.654329147389294,100.0
KLLQ,MONTICELO MUNICIPAL ARPT/ELLIS FIELD,1,1,0,100.0,20.654329147389294,100.0
KLMS,LOUISVILLE WINSTON COUNTY AIRPORT,1,0,1,0.0,0.0,79.34567085261071
KDLO,DELANO MUNICIPAL ARPT,1,0,1,0.0,0.0,79.34567085261071
KDLS,COLUMBIA GORGE REGNL /THE DALLES MUNI ARPT,1,0,1,0.0,0.0,79.34567085261071
KDNA,DONA  ANA COUNTY INTERNATIONAL JETPORT AIRPORT,1,0,1,0.0,0.0,79.34567085261071
N30,CHERRY RIDGE AIRPORT,1,1,0,100.0,20.654329147389294,100.0
N40,SKY MANOR ARPT,1,1,0,100.0,20.654329147389294,100.0
KDXE,DEXTER MUNICIPAL ARPT,1,1,0,100.0,20.654329147389294,100.0
KDYA,DEMOPOLIS MUNICIPAL ARPT,1,1,0,100.0,20.654329147389294,100.0
KDYR,DYERSBURG REGIONAL ARPT,1,0,1,0.0,0.0,79.34567085261071
KDYT,SKY HARBOR,1,1,0,100.0,20.654329147389294,100.0
KEDN,ENTERPRISE MUNCIPAL ARPT,1,0,1,0.0,0.0,79.34567085261071
KEDU,UNIVERSITY ARPT,1,0,1,0.0,0.0,79.34567085261071
KEHA,ELKHART-MORTON COUNTY ARPT,1,0,1,0.0,0.0,79.34567085261071
KLFI,LANGLEY AIR FORCE BASE,1,0,1,0.0,0.0,79.34567085261071
MYAK,CONGO TOWN,1,0,1,0.0,0.0,79.34567085261071
MYAM,LEONARD M THOMPSON INTL ARPT,1,0,1,0.0,0.0,79.34567085261071
MYAT,TREASURE CAY ARPT,1,0,1,0.0,0.0,79.34567085261071
N03,CORLAND COUNTY ARPT-CHASE FIELD,1,1,0,100.0,20.654329147389294,100.0
KEUF,WEEDON FIELD ARPT,1,1,0,100.0,20.654329147389294,100.0
KDWA,YOLO COUNTY ARPT,1,0,1,0.0,0.0,79.34567085261071
KDWU,ASHLAND REGIONAL ARPT,1,1,0,100.0,20.654329147389294,100.0
KDWX,DIXON ARPT,1,1,0,100.0,20.654329147389294,100.0
MN56,CHARLTON BUILDING HELIPORT,1,1,0,100.0,20.654329147389294,100.0
MO09,SHARPE FARMS ARPT,1,0,1,0.0,0.0,79.34567085261071
MO28,BLUE SPRINGS HELIPORT,1,1,0,100.0,20.654329147389294,100.0
MO63,ST LUKE'S NORTHLAND HOSPITAL HELIPORT,1,0,1,0.0,0.0,79.34567085261071
MO91,BARNES JEWISH HOSPITAL,1,1,0,100.0,20.654329147389294,100.0
MTCH,CAP-HAÏTIEN INTERNATIONAL,1,1,0,100.0,20.654329147389294,100.0
MU02,C.E.F. AIRPORT,1,0,1,0.0,0.0,79.34567085261071
MUGM,GUANTANAMO LEEWARD POINT AIRPORT,1,0,1,0.0,0.0,79.34567085261071
OEHL,HAIL,1,1,0,100.0,20.654329147389294,100.0
OEJF,KING FAISAL NAVAL BASE,1,0,1,0.0,0.0,79.34567085261071
3IA6,OTTUMWA HOSPITAL HELIPORT,1,0,1,0.0,0.0,79.34567085261071
3J1,RIDGELAND-CLAUDE DEAN AIRPORT,1,1,0,100.0,20.654329147389294,100.0
3M9,WARREN MUNICIPAL ARPT,1,1,0,100.0,20.654329147389294,100.0
3MI2,SOUTH FOX ISLAND ARPT,1,1,0,100.0,20.654329147389294,100.0
3N6,OLD BRIDGE AIRPORT,1,1,0,100.0,20.654329147389294,100.0
3NJ6,INDUCTOTHERM ARPT,1,1,0,100.0,20.654329147389294,100.0
O43,YERINGTON MUNICIPAL ARPT,1,0,1,0.0,0.0,79.34567085261071
O52,SUTTER COUNTY AIRPORT,1,1,0,100.0,20.654329147389294,100.0
O60,CLOVERDALE MUNICIPAL ARPT,1,1,0,100.0,20.654329147389294,100.0
O85,BENTON FIELD ARPT,1,0,1,0.0,0.0,79.34567085261071
O86,TRINITY CENTER ARPT,1,0,1,0.0,0.0,79.34567085261071
O88,RIO VISTA MUNICIPAL ARPT,1,1,0,100.0,20.654329147389294,100.0
OEAH,AL AHSA ARPT,1,1,0,100.0,20.654329147389294,100.0
OEDR,KING ABDULAZIZ AIR BASE,1,1,0,100.0,20.654329147389294,100.0
NFFN,NADI INTL,1,0,1,0.0,0.0,79.34567085261071
NFNA,NAUSORI INTL ARPT,1,0,1,0.0,0.0,79.34567085261071
NV57,RENOWN REGIONAL MEDICAL CENTER,1,0,1,0.0,0.0,79.34567085261071
NV74,CALVADA MEADOWS ARPT,1,1,0,100.0,20.654329147389294,100.0
NY22,NYPD AIR OPS HELIPORT -PVT,1,0,1,0.0,0.0,79.34567085261071
O07,WESTHEIMER AIR PARK,1,0,1,0.0,0.0,79.34567085261071
O08,COLUSA COUNTY ARPT,1,0,1,0.0,0.0,79.34567085261071
O28,WILLITS MUNICIPAL AIRPORT-ELLIS FIELD,1,0,1,0.0,0.0,79.34567085261071
N45,KOBELT AIRPORT,1,0,1,0.0,0.0,79.34567085261071
N52,JAARS-TOWNSEND AIRPORT,1,1,0,100.0,20.654329147389294,100.0
N72,WARWICK MUNICIPAL ARPT,1,1,0,100.0,20.654329147389294,100.0
N79,NORTHUMBERLAND COUNTY AIRPORT,1,0,1,0.0,0.0,79.34567085261071
N81,HAMMONTON MUNICIPAL,1,1,0,100.0,20.654329147389294,100.0
NC14,BOONE INC ARPT,1,1,0,100.0,20.654329147389294,100.0
NC30,MILLER AIR PARK ARPT,1,1,0,100.0,20.654329147389294,100.0
NC91,ECU HEALTH MEDICAL CENTER HELIPORT,1,0,1,0.0,0.0,79.34567085261071
KEPM,EASTPORT MUNICIPAL AIRPORT,1,0,1,0.0,0.0,79.34567085261071
KEQA,ELDORADO/CAPTAIN JACK THOMAS MEMORIAL ARPT,1,1,0,100.0,20.654329147389294,100.0
KERR,ERROL ARPT,1,1,0,100.0,20.654329147389294,100.0
3W9,MIDDLE BASS-EAST POINT,1,1,0,100.0,20.654329147389294,100.0
3XS2,CITIZENS MEDICAL CENTER HELIPORT,1,1,0,100.0,20.654329147389294,100.0
40G,VALLE AIRPORT,1,0,1,0.0,0.0,79.34567085261071
41AZ,AK CHIN COMMUNITY AIRFIELD,1,1,0,100.0,20.654329147389294,100.0
41C,CALKINS FIELD ARPT,1,1,0,100.0,20.654329147389294,100.0
KJYL,PLANTATION AIRPARK,1,1,0,100.0,20.654329147389294,100.0
KKIC,MESA DEL RAY AIRPORT,1,0,1,0.0,0.0,79.34567085261071
KLAA,LAMAR MUNICIPAL ARPT,1,0,1,0.0,0.0,79.34567085261071
KLCG,WAYNE MUNI ARPT/STAN MORRIS FIELD,1,1,0,100.0,20.654329147389294,100.0
KEKX,ADDINGTON FIELD ARPT,1,0,1,0.0,0.0,79.34567085261071
KELD,SOUTH ARKANSAS REGIONAL,1,1,0,100.0,20.654329147389294,100.0
KEOP,PIKE COUNTY ARPT,1,1,0,100.0,20.654329147389294,100.0
KEPH,EPHRATA MUNICIPAL ARPT,1,1,0,100.0,20.654329147389294,100.0
3VA3,FLYING CIRCUS AERODROME,1,1,0,100.0,20.654329147389294,100.0
3W3,KENTMORR AIRPARK,1,1,0,100.0,20.654329147389294,100.0
3W8,EUREKA MUNICIPAL AIRPORT,1,1,0,100.0,20.654329147389294,100.0
KFFO,WRIGHT-PATTERSON AIR FORCE BASE,1,0,1,0.0,0.0,79.34567085261071
KJSY,JOSEPH STATE,1,1,0,100.0,20.654329147389294,100.0
KJWY,MID-WAY REGIONAL ARPT,1,0,1,0.0,0.0,79.34567085261071
KJXI,FOX STEPHENS FIELD-GILMER MUNI ARPT,1,1,0,100.0,20.654329147389294,100.0
KJYG,ST JAMES MUNICIPAL AIRPORT,1,1,0,100.0,20.654329147389294,100.0
3O1,GUSTINE AIRPORT,1,1,0,100.0,20.654329147389294,100.0
3R7,JENNINGS,1,1,0,100.0,20.654329147389294,100.0
3S7,NEHALEM BAY STATE ARPT,1,1,0,100.0,20.654329147389294,100.0
3T0,CEDAR MILLS,1,1,0,100.0,20.654329147389294,100.0
3T5,FAYATTE REGIONAL AIR CENTER ARPT,1,1,0,100.0,20.654329147389294,100.0
3T7,MIDDLE BASS ISLAND ARPT,1,0,1,0.0,0.0,79.34567085261071
3TR,JERRY TYLER MEMORIAL,1,1,0,100.0,20.654329147389294,100.0
3UT6,RIVERTON HOSPITAL HELIPORT,1,1,0,100.0,20.654329147389294,100.0
PAKY,KARLUK ARPT,1,1,0,100.0,20.654329147389294,100.0
PALP,ALPINE AIRSTRIP,1,0,1,0.0,0.0,79.34567085261071
PALU,CAPE LISBURNE LRRS AIRPORT,1,0,1,0.0,0.0,79.34567085261071
PAML,MANLEY HOT SPRINGS ARPT,1,1,0,100.0,20.654329147389294,100.0
PAPH,PORT HEIDEN AIRPORT,1,0,1,0.0,0.0,79.34567085261071
PAQT,NUIQSUT ARPT,1,0,1,0.0,0.0,79.34567085261071
PASK,SELAWICK ARPT,1,0,1,0.0,0.0,79.34567085261071
PASN,ST PAUL ISLAND ARPT,1,0,1,0.0,0.0,79.34567085261071
PAEW,NEWTOK ARPT,1,1,0,100.0,20.654329147389294,100.0
PAFB,LADD ARMY AIRFIELD,1,0,1,0.0,0.0,79.34567085261071
PAGH,SHUNGNAK AIRPORT,1,0,1,0.0,0.0,79.34567085261071
PAGT,NIGHTMUTE AIRPORT,1,1,0,100.0,20.654329147389294,100.0
PAHL,HUSLIA ARPT,1,0,1,0.0,0.0,79.34567085261071
PAIL,ILIAMNA AIRPORT,1,0,1,0.0,0.0,79.34567085261071
PAKD,KODIAK MUNICIPAL ARPT,1,1,0,100.0,20.654329147389294,100.0
PAKF,FALSE PASS AIRPORT,1,1,0,100.0,20.654329147389294,100.0
OTE2,BELL HELICOPTER HURST HELIPORT,1,0,1,0.0,0.0,79.34567085261071
OTE4,HILLTOP LAKES AIRPORT,1,0,1,0.0,0.0,79.34567085261071
P03,COCHISE COLLEGE AIRPORT,1,1,0,100.0,20.654329147389294,100.0
P52,COTTONWOOD AIRPORT,1,0,1,0.0,0.0,79.34567085261071
PABG,BELUGA AIRPORT,1,1,0,100.0,20.654329147389294,100.0
PABV,BIRCHWOOD ARPT,1,1,0,100.0,20.654329147389294,100.0
PADY,KONGIGANAK ARPT,1,0,1,0.0,0.0,79.34567085261071
PAEE,EEK ARPT,1,0,1,0.0,0.0,79.34567085261071
42B,GOODSPEED,1,1,0,100.0,20.654329147389294,100.0
OERY,RIYAHD AIR BASE,1,1,0,100.0,20.654329147389294,100.0
OG30,AEROACRES ARPT,1,1,0,100.0,20.654329147389294,100.0
OH77,LUMBERTON ARPT,1,1,0,100.0,20.654329147389294,100.0
OI65,AULTMAN HOSPITAL HELIPORT,1,0,1,0.0,0.0,79.34567085261071
OKBK,KUWAIT INTL AIRPORT,1,0,1,0.0,0.0,79.34567085261071
OPRN,ISLAMABAD/BENAZIR BHUTTO INTL,1,0,1,0.0,0.0,79.34567085261071
OTBD,DOHA INTL,1,0,1,0.0,0.0,79.34567085261071
KJRB,DOWNTOWN MANHATTAN/WALL ST HELIP,1,0,1,0.0,0.0,79.34567085261071
KJSO,CHEROKEE COUNTY ARPT,1,1,0,100.0,20.654329147389294,100.0
KEVY,SUMMIT AIRPORT,1,1,0,100.0,20.654329147389294,100.0
PGM,PORT GRAHAM ARPT,1,1,0,100.0,20.654329147389294,100.0
33V,WALDEN-JACKSON COUNTY ARPT,1,1,0,100.0,20.654329147389294,100.0
34VA,LOUDOUN HOSPITAL CENTER HELIPORT,1,0,1,0.0,0.0,79.34567085261071
35ME,MATINICUS ISLAND ARPT,1,1,0,100.0,20.654329147389294,100.0
36U,HEBER CITY MUNI ARPT - RUSS MCDONALD FIELD,1,1,0,100.0,20.654329147389294,100.0
KFNB,BRENNER FIELD ARPT,1,1,0,100.0,20.654329147389294,100.0
KFOZ,BIGFORK MUNICIPAL AIRPORT,1,0,1,0.0,0.0,79.34567085261071
KIZG,EASTERN SLOPES REGIONAL ARPT,1,1,0,100.0,20.654329147389294,100.0
KJCA,JACKSON COUNTY AIRPORT,1,1,0,100.0,20.654329147389294,100.0
KJER,JEROME COUNTY AIRPORT,1,0,1,0.0,0.0,79.34567085261071
KJES,JESUP-WAYNE COUNTY AIRPORT,1,0,1,0.0,0.0,79.34567085261071
KJKL,JULIAN CARROLL ARPT,1,0,1,0.0,0.0,79.34567085261071
KJRA,WEST 30TH ST HELIPORT,1,0,1,0.0,0.0,79.34567085261071
PFCL,CLARKS POINT ARPT,1,0,1,0.0,0.0,79.34567085261071
PFKA,KASIGLUK ARPT,1,1,0,100.0,20.654329147389294,100.0
PFNO,ROBERT (BOB) CURTIS MEMORIAL ARPT,1,1,0,100.0,20.654329147389294,100.0
PFSH,SHAKTOOIK AIRPORT,1,1,0,100.0,20.654329147389294,100.0
KGAD,NORTHEAST ALABAMA REGIONAL ARPT,1,1,0,100.0,20.654329147389294,100.0
KGBR,WALTER J KOLADZA AIRPORT,1,0,1,0.0,0.0,79.34567085261071
KGCD,GRANT COUNTY REGNL ARPT/OGILVIE FIELD,1,1,0,100.0,20.654329147389294,100.0
KFKN,FRANKLIN REGIONAL AIRPORT,1,1,0,100.0,20.654329147389294,100.0
PASO,SELDOVIA,1,0,1,0.0,0.0,79.34567085261071
PASV,SPARREVOHN LRRS ARPT,1,1,0,100.0,20.654329147389294,100.0
PATK,TALKEETNA ARPT,1,1,0,100.0,20.654329147389294,100.0
PAUM,UMIAT ARPT,1,0,1,0.0,0.0,79.34567085261071
PAUT,AKUTAN ARPT,1,0,1,0.0,0.0,79.34567085261071
PAVA,CHEVAK AIRPORT,1,0,1,0.0,0.0,79.34567085261071
PAVE,VENETIE AIRPORT,1,1,0,100.0,20.654329147389294,100.0
PAWD,SEWARD ARPT,1,0,1,0.0,0.0,79.34567085261071
KILL,WILLMAR MUNICIPAL-J RICE,1,1,0,100.0,20.654329147389294,100.0
KIPJ,LINCOLNTON-LINCOLN COUNTY REGIONAL AIRPORT,1,0,1,0.0,0.0,79.34567085261071
KISQ,SCHOOLCRAFT COUNTY AIRPORT,1,1,0,100.0,20.654329147389294,100.0
KISW,ALEXANDER FIELD SOUTH WOOD COUNTY ARPT,1,1,0,100.0,20.654329147389294,100.0
KISZ,CINCINNATI-BLUE ASH ARPT,1,1,0,100.0,20.654329147389294,100.0
KFSO,FRANKLIN COUNTY STATE AIRPORT,1,0,1,0.0,0.0,79.34567085261071
KFWB,BRANSON WEST MUNICIPAL AIRPORT-EMERSON FIELD,1,0,1,0.0,0.0,79.34567085261071
KFWN,SUSSES AIRPORT,1,0,1,0.0,0.0,79.34567085261071
KGEZ,SHELBYVILLE MUNICIPAL AIRPORT,1,1,0,100.0,20.654329147389294,100.0
KGHM,CENTERVILLE MUNICIPAL ARPT,1,1,0,100.0,20.654329147389294,100.0
KGHW,GLENWOOD MUNICIPAL ARPT,1,1,0,100.0,20.654329147389294,100.0
KGIC,IDAHO COUNTY ARPT,1,1,0,100.0,20.654329147389294,100.0
KGKT,GATLINBURG- PIGEON FORGE ARPT,1,0,1,0.0,0.0,79.34567085261071
KGMJ,GROVE MUNICIPAL AIRPORT,1,1,0,100.0,20.654329147389294,100.0
KIJX,JACKSONVILLE MUNICIPAL ARPT,1,0,1,0.0,0.0,79.34567085261071
KIKW,JACK BARSTOW,1,1,0,100.0,20.654329147389294,100.0
3D2,EPHRAIM- GIBRALTAR ARPT,1,1,0,100.0,20.654329147389294,100.0
3DA,DALTON AIRPORT,1,1,0,100.0,20.654329147389294,100.0
3DW,Downtown Airport,1,0,1,0.0,0.0,79.34567085261071
3F7,JONES MEMORIAL,1,0,1,0.0,0.0,79.34567085261071
3FA2,FLY HIGH HELIPORT,1,1,0,100.0,20.654329147389294,100.0
3FL0,MOUNT ROYAL AIRPORT,1,1,0,100.0,20.654329147389294,100.0
3FU,FAULKTON MUNICIPAL ARPT,1,0,1,0.0,0.0,79.34567085261071
3G9,BUTLER FARM SHOW,1,1,0,100.0,20.654329147389294,100.0
36VA,CARILION WESTLAKE CENTER HELIPORT,1,0,1,0.0,0.0,79.34567085261071
37KY,UK HOSPITAL HELIPORT,1,0,1,0.0,0.0,79.34567085261071
38FL,FLAGLER HOSPITAL HELIPORT,1,0,1,0.0,0.0,79.34567085261071
38WA,BLAKELY ISLAND AIRPORT,1,1,0,100.0,20.654329147389294,100.0
39VA,LEWIS GALE MEMORIAL CENTER HELIPORT,1,0,1,0.0,0.0,79.34567085261071
3A4,GREENSBORO EXECUTIVE AIRPORT,1,1,0,100.0,20.654329147389294,100.0
3AU,AUGUSTA MUNICIPAL AIRPORT,1,1,0,100.0,20.654329147389294,100.0
3CL0,UC DAVIS MEDICAL CENTER TOWER II HELI,1,0,1,0.0,0.0,79.34567085261071
RJTQ,MIYAKEJIMA,1,0,1,0.0,0.0,79.34567085261071
RJTY,TACHIKAWA/YOKOTA AB ARPT,1,0,1,0.0,0.0,79.34567085261071
RKPK,PUSAN,1,0,1,0.0,0.0,79.34567085261071
RMPC,MACTAN CEBU ARPT,1,0,1,0.0,0.0,79.34567085261071
RODN,KADENA AIRPORT,1,0,1,0.0,0.0,79.34567085261071
S03,ASHLAND MUNI ARPT- SUMNER PARKER FLD,1,0,1,0.0,0.0,79.34567085261071
S19,MCCORMICK COUNTY,1,0,1,0.0,0.0,79.34567085261071
S31,LOPEZ ISLAND ARPT,1,1,0,100.0,20.654329147389294,100.0
2TA8,EL COYOTE RANCH AIRPORT,1,0,1,0.0,0.0,79.34567085261071
2W2,CLEARVIEW AIRPARK,1,1,0,100.0,20.654329147389294,100.0
2W5,MARYLAND AIRPORT,1,0,1,0.0,0.0,79.34567085261071
